asin,salesRank,imUrl,categories,title,description,price,related,brand
0001360000,{'Books': 1760368},http://ecx.images-amazon.com/images/I/514Y3NCWBTL.jpg,[['Books']],Mog's Kittens,"Judith Kerr&#8217;s best&#8211;selling adventures of that endearing (and exasperating) cat Mog have entertained children for more than 30 years. Now, even infants and toddlers can enjoy meeting this loveable feline. These sturdy little board books&#8212;with their bright, simple pictures, easy text, and hand&#8211;friendly formats&#8212;are just the thing to delight the very young. Ages 6 months&#8211;2 years.",10.76,"{'also_bought': ['0007171285', '0007347049', '0007171331', '0007117523', '0007347030', '000717134X', '0007228953', '0007193661', '0007167059', '0007171315', '0007171366', '0007149697', '0001374761'], 'buy_after_viewing': ['0007117523', '0007171285', '0007171331', '0007171366']}",
0000038504,{'Books': 3472679},http://ecx.images-amazon.com/images/I/51x9TcnJXiL._SL500_.jpg,[['Books']],"Double-Speak: From Revenue Enhancement to Terminal Living--How Government, Business, Advertisers and Others Use Language to Deceive You",,,"{'also_viewed': ['0060161345', '0060928395'], 'buy_after_viewing': ['0060161345']}",
0001203088,{'Books': 859965},http://ecx.images-amazon.com/images/I/41oE0tqP3zL.jpg,[['Books']],Hilda Boswell's Omnibus - A Treasury of Favorites,,,"{'also_bought': ['0001203010', '083174474X']}",
0001061100,{'Books': 3213316},http://ecx.images-amazon.com/images/I/61Y8fD-3reL.jpg,[['Books']],Chess for Children,,,,
000107461X,{'Movies & TV': 954116},http://ecx.images-amazon.com/images/I/41WY47gLVtL.jpg,"[['Movies & TV', 'Movies']]",Live in Houston [VHS],,,,
0001018043,{'Books': 13835337},,[['Books']],The Enchanted Horse,"Grade 3-6-In this fast-paced fantasy, a neglected wooden horse is changed back into the beautiful mare it once was, through the loving care of a shy, lonely, preadolescent girl. Irina sees the old rocking horse in a junkstore window and decides she must have it. The proprietor, sensing her need for it, gives Bella to her, and tells her about a live Bella, a beautiful, once-wild horse that used to belong to a local farmer who mistreated her. As the wooden horse gradually comes to life, Irina blossoms. She is happier than she has ever been, especially when her Bella takes her on thrilling midnight rides. One cold winter night, the animal leaves the child to run through the hills with a herd of wild horses. Irina is devastated. Too late she realizes she has not heeded the storekeeper's warning ""Never say that any creature on this earth is yours...."" She withdraws into herself again-until Bella returns, bringing her injured foal for Irina to nurse. This time she promises herself to let it go when it is grown. In so doing, she frees herself to grow up. The message may seem obvious to some, but that will not deter young horse lovers and beginning readers of fantasy, who will be absorbed by the details of equistrian care, the magic of the animal's transformation, and the excitement of the late-night rides. The many fine black-and-white drawings convey Irina's sadness, Bella's magical changes, and the strong energy of the galloping horses.Virginia Golodetz, St. Michael's College, Winooski, VTCopyright 1993 Reed Business Information, Inc.--This text refers to an out of print or unavailable edition of this title.",8.09,,
0000143529,{'Movies & TV': 463562},http://ecx.images-amazon.com/images/I/51QY79CDfjL._SY300_.jpg,"[['Movies & TV', 'Movies']]",My Fair Pastry (Good Eats Vol. 9),Disc 1: Flour Power (Scones; Shortcakes; Southern Biscuits; Salmon Turnovers; Fruit Tart; Funnel Cake; Sweet or Savory; Pte  Choux) Disc 2: Super Sweets 4 (Banana Spitsville; Burned Peach Ice Cream; Chocolate Taffy; Acid Jellies; Peanut Brittle; Chocolate Fudge; Peanut Butter Fudge) Disc 3: Super Sweets 5 (Lemon Meringue Pie; Pie Crust; Yeast Doughnuts; Doughnut Glaze; Chocolate Doughnut Glaze; Sugar Cookies; Royal Icing; Chocolate Peppermint Pinwheel Cookies),19.99,"{'also_bought': ['B000NR4CRM', 'B0019BK3KQ', 'B000PNECNI', 'B000PNUILI', 'B0018Y5NVI', 'B000UMM9UC', 'B000PMPV6G', 'B001UFO924', 'B0019BIB4Q', '0000143499', 'B000P1CKES', 'B000UMMB5K', 'B002VZUC32'], 'buy_after_viewing': ['B0018Y5NVI', 'B003RLLSWI', 'B002N30SRC', 'B002OXET30']}",
0000477141,{'Books': 3088988},http://ecx.images-amazon.com/images/I/51ky-L29jTL.jpg,[['Books']],MKSAP 15 Audio Companion,,41.22,"{'also_viewed': ['000047715X', '1934465259', '1505610001', '1934465267'], 'buy_after_viewing': ['000047715X', '1934465542', '1934465259', '1607148439']}",
0001437879,{'Books': 6887541},http://ecx.images-amazon.com/images/I/51PA8hajWWL._SL500_.jpg,[['Books']],Great Hymns of the Faith: King James Responsive Readings,,,,
0001035649,{'Books': 485920},http://ecx.images-amazon.com/images/I/51P6XDFRVKL.jpg,[['Books']],Under Milk Wood: Dylan Thomas &amp; the Original Cast,,,,
0001381245,{'Books': 735776},http://ecx.images-amazon.com/images/I/A1%2B%2BKHnzuVL.jpg,[['Books']],Misty of Chincoteague,,5.47,"{'also_bought': ['1439596867', 'B001E1HCR8', '141783241X', '0756980976', '0689852797', '1416927875', '1416927883', '0528820508'], 'buy_after_viewing': ['1416927832', '1416927883', 'B001E1HCR8', '043944036X']}",
000102521X,{'Books': 13970164},http://ecx.images-amazon.com/images/I/516TRJBF9XL.jpg,[['Books']],The Fatal Strand (Tales from the Wyrd Museum),"For lovers of extravagant words and action charged with mystery and passion, Mr Jarvis must be hard to beat.' Times Educational Supplement 'Jarvis creates a rich, intricate world... well worth reading.' The Daily Telegraph 'The best one yet!' 12-yr old fan, Tunbridge Wells",,,
0001371045,{'Books': 3168215},http://ecx.images-amazon.com/images/I/81VxVmFrJaL.jpg,[['Books']],Hilda Boswell's treasury of children's stories: A new anthology of stories for the young,,,"{'also_bought': ['0001203010', '083174474X'], 'buy_after_viewing': ['0001203010']}",
0001468685,{'Books': 2714140},http://ecx.images-amazon.com/images/I/71eeMmDZhTL.jpg,[['Books']],Suddenly One Was Taken!,,,,
0000031887,{'Sports &amp; Outdoors': 8547},http://ecx.images-amazon.com/images/I/314qZjYevsL.jpg,"[['Clothing, Shoes & Jewelry', 'Girls', 'Clothing', 'Active', 'Active Skirts']]",Ballet Dress-Up Fairy Tutu,"This adorable basic ballerina tutu is perfect for dance recitals. Fairy Princes Dress up, costume, play and much. Comes individually packaged. Use for a Tinkerbell dress up accessory and watch her flutter excitedly for hours in her tutu. Very soft elastic waist that is trimmed in satin and stretches to fit from an average size 3 to a size 8.",6.79,"{'also_bought': ['0000031852', '0000031895', '0000031909', 'B00D2K1M3O', 'B00D10CLVW', 'B003AVKOP2', 'B00D103F8U', 'B00613WDTQ', 'B008F0SU0Y', 'B00D23MC6W', 'B00D0GCI8S', 'B00E1YRI4C', 'B008UBQZKU', 'B003AVEU6G', 'B008F0SMUC', 'B002C3Y6WG', 'B005JJ275S', 'B00D0WDS9A', 'B00EN6QXI0', 'B00D0ZF44Y', 'B00D2K0PA0', 'B00HSOJB9M', 'B00CF7G0UA', 'B003IEDM9Q', 'B005JJ274Y', 'B000G8GME4', 'B000IRG356', 'B003AVNY6I', 'B003WFQ42S', 'B005JJ2762', 'B00CEUWY8K', '0375843930', 'B00AFDOPDA', 'B00613VNL0', 'B004JBEYC6', 'B009QVCTTY', 'B00I1W2E1C', '0375851682', 'B005JJ2758', 'B002R0FABA', 'B002GZPTRQ', 'B005Z2UDEG', 'B002R0FA24', 'B002GZGI4E', 'B00CEUX0D8', 'B001V5XKC8', 'B00HSC8O74', 'B003UM99FC', 'B00538F5OK', 'B008LOSB2Q', 'B003ILA0L2', 'B002G9UFNK', 'B007Z7HSFG', 'B007XAI4LW', 'B004LHZ1NY', 'B003LTOZK8', '0000032034', 'B00CEV86I6', 'B003IRFOU8', 'B00BC4GY9Y', 'B00DJB65ME', 'B005BGOWJ8', 'B005Y0QYHY', 'B00498HUQ6', 'B0079MHVEA', 'B00ATBQSKG', 'B00I1VZPVY', 'B001QKHXEE', 'B004PEI45U', 'B000NZT2H4', 'B008C7PHOC', 'B00ATBQSL0', 'B00A8PUJ62', '0448408775', 'B008CLA6GW', 'B00DSJ6QGW', 'B008F0SY6O', 'B002R0F7FE', 'B00FAZ5ZE6', 'B00D8ERLL6', 'B008X6CBS2', 'B00D0FCQQI', 'B008UD01L2', 'B00D9C1WBM', 'B000VLO9JQ', 'B00CEUWUZC', 'B001GTKPEK', 'B002SJ7N42', 'B008HA0BDG', 'B000KIJP2Q', 'B00427XACM', 'B004BFI994', 'B00D2JTMS2', 'B001T9NUFS', 'B0046W9T8C'], 'also_viewed': ['B00E1YRI4C', 'B00D23MC6W', 'B00AFDOPDA', 'B00538F5OK', 'B003AVKOP2', 'B008F0SU0Y', 'B004303OEW', 'B002GZPTRQ', 'B002GZGI4E', 'B00HSOJB9M', 'B003IEDM9Q', 'B008F0SMUC', 'B005C4Y4F6', 'B008UD01L2', 'B0071KR2LC', 'B00D0FCQQI', 'B004PYEE8G', 'B003AVNY6I', 'B002C3Y6WG', 'B003L2OASM', 'B00CEUWTFS', 'B004YHFSIO', 'B009RXWNSI', 'B00D2JSRFQ', 'B00I2EOG92', 'B00K18LJ6U', 'B00JHNSNSM', 'B0054TBWKO', 'B003AVEU6G', 'B00CEUWUZC', 'B00D103F8U', 'B00D2JTMS2', 'B008BMGHM4', 'B00CEUX0D8', 'B00JMX4CCS', 'B003WFSLBA', 'B00CEUWY8K', '0000032050', 'B00GOR07RE', 'B009V5DTDA', '0000032042', 'B00I3OX1II', 'B008X6CBS2', 'B007XAI4LW', 'B008UBQZKU', 'B00DPLLQR2', 'B007XAI53E', '0000032034', 'B00K18LKX2', 'B00IIK61WA', '0000031852', 'B004PEI45K', '0000031895', 'B00CEUX4QQ', 'B005HMHOQY', 'B008UBG5IW', 'B00E1Q66BG', 'B00HSOJKN4', 'B004ILT36Y'], 'bought_together': ['B00D23MC6W']}",Boutique Cutie
0000143502,{'Movies & TV': 467172},http://ecx.images-amazon.com/images/I/51NQ%2B7AMXpL._SY300_.jpg,"[['Movies & TV', 'Movies']]",Rise and Swine (Good Eats Vol. 7),"Rise and Swine (Good Eats Vol. 7) includes bonus footage ""Ask Alton"" and 3 discs. Disc 1: Breakfast Eats 3 (Bacon Vinaigrette with Grilled Radicchio; Scrap Iron Chef's Bacon; Honey Mustard Cure; Molasses Black Pepper Cure; Red Pepper Brine; Soy Honey Brine; Omelet; Omelet for a Crowd; Frittata; Blueberry Muffins; And More...) Disc 2: Fruit Fest (It's a Wonderful Waldorf; 10 Minute Applesauce; Baker, Baker; Clotted Cream; Macerated Strawberries; Strawberry Pudding; Frozen Strawberries; Banana Ice Cream; Bananas Foster; Fried Plantains; And more...) Disc 3: Manly Eats (Sirloin Steak; Skirt Steak; Pulled Pork; Corn Dogs; Mini Man Burgers; And More...)",62.51,"{'also_bought': ['B0018Y5NVI', '0000143499', 'B000NR4CRM', 'B000PNUILI', 'B004NKINFM', 'B002VZUC32', 'B000UMMB5K', 'B000PMPV6G', 'B0019BK3KQ', 'B000UMM9UC', 'B000P1CKES', 'B0019BK1SU', 'B000UMMA8I', 'B0019BIB4Q', 'B000PNECNI', 'B0019BCO44', 'B001UFO924', 'B0019BCOWG', 'B002OXKNHQ'], 'buy_after_viewing': ['B0018Y5NVI', 'B002OXKNHQ', 'B000UMMB5K', 'B000PNUILI']}",
0000619574,{'Books': 6210147},http://ecx.images-amazon.com/images/I/71Yc3Bep7VL.jpg,[['Books']],A Diamond of Years; the Best of the Woman's Home Companion,,,,
0001473727,{'Books': 1088147},http://ecx.images-amazon.com/images/I/512M299KGAL.jpg,[['Books']],The Greatest Book on &quot;Dispensational Truth&quot; in the World,,2.99,"{'also_bought': ['160386489X', '1614271046', '1475009771', '1614270074', 'B000ALVEHM'], 'buy_after_viewing': ['B000ALVEHM', '1614271046', 'B00085X2O8', '1475009771']}",
0001061127,{'Books': 1682154},http://ecx.images-amazon.com/images/I/71zWyybZsqL.jpg,[['Books']],Chess for Young Beginners,,,"{'also_bought': ['1904600069'], 'buy_after_viewing': ['0812918673']}",
0001384198,{'Books': 2179336},http://ecx.images-amazon.com/images/I/81SL54R-Q0L.jpg,[['Books']],The Little Engine That Could: Pop-up Book,,13.86,"{'also_viewed': ['044845257X', '0448463598', '0448400715', '0763622281', '0698120132', 'B009ZMLPTE', '0689847432', '0671317741', 'B00ES26VQ8'], 'buy_after_viewing': ['044845257X', '0448463598', '0448400715', '0140501738']}",
0000191639,{'Toys & Games': 612379},http://ecx.images-amazon.com/images/I/414PLROXy-L._SY300_.jpg,"[['Toys & Games', 'Puzzles', 'Jigsaw Puzzles']]",Dr. Suess 19163 Dr. Seuss Puzzle 3 Pack Bundle,"Three Dr. Suess' Puzzles: Green Eggs and Ham, Favorite Friends, and One Fish Two Fish Red Fish Blue Fish",37.12,,Dr. Seuss
0000230022,{'Books': 957067},http://ecx.images-amazon.com/images/I/218uMkP0QhL.jpg,[['Books']],The Simple Truths of Service: Inspired by Johnny the Bagger,,6.93,"{'also_bought': ['1133188923', '0399144463', '1608100189', '0988620103', '0205097839', 'B002CSH5VU', '0071819045', '1435460065', '0688123163', '0830826769', '1578569753', 'B005OL8KC0', '0615372414', '0195289609', '0786866020', '0205742017', '0385513518', '1404100164', '1608100375', '0091816971', '068815428X', '0743256298', 'B0013PT94O', '0385523866', '1608100707', '0060937335', 'B005065TR8', '1608100863', '1608100723', '1885228678', '0470279494', 'B00847DQ70', '0312601417', '1423145844'], 'buy_after_viewing': ['0688014291', '0385513518', '0938045768', '0399144463']}",
0001057324,{'Books': 10330063},http://ecx.images-amazon.com/images/I/51t2n4sLtPL.jpg,[['Books']],Ardal O'Hanlon: Star of Channel 4's Father Ted in His Hilarious Stand-Up Show (HarperCollinsComedy),,,,
0000031895,{'Toys & Games': 36575},http://ecx.images-amazon.com/images/I/41Csjlr%2BxpL._SY300_.jpg,"[['Sports & Outdoors', 'Other Sports', 'Dance']]",Girls Ballet Tutu Neon Blue,"Dance tutu for girls ages 2-8 years. Perfect for dance practice, recitals and performances, costumes or just for fun!",2.99,"{'also_bought': ['B002BZX8Z6', 'B00JHONN1S', '0000031909', 'B008F0SU0Y', 'B003AVKOP2', 'B002C3Y6WG', 'B00D2K1M3O', 'B002YSAX58', 'B008F0SMUC', 'B00D2K0PA0', 'B003AVEU6G', 'B00HYHUHH8', '0000031852', 'B00D10CLVW', 'B002GZGI4E', 'B00D0WDS9A', 'B00E1YRI4C', 'B003IEDM9Q', 'B00D23MC6W', 'B00D103F8U', 'B00D0ZF44Y', 'B00AFDOPDA', 'B002R0FABA', 'B00KZN5J8U', 'B008UBQZKU', 'B001GTKPEK', 'B002GZPTRQ', 'B007XAI4LW', 'B009QVSFM4', 'B009QVW5FM', 'B003YK5KCG', 'B00D0GCI8S', 'B005IDQRVK', 'B000IRG356', 'B008B81LN8', 'B009QVQZ3K', 'B0046W9T8C', 'B0097K2JF8', 'B005AEBZH8', 'B002R0FA24', 'B002AWEYGW'], 'also_viewed': ['B002BZX8Z6', 'B00E1YRI4C', 'B00JHONN1S', 'B00D10CLVW', 'B00CEUX0D8', 'B00HSOJB9M', 'B008F0SY6O', 'B00AFDOPDA', 'B008F0SU0Y', 'B003WFQ42S', 'B003AVKOP2', 'B004PEI45K', 'B00GOR07RE', 'B00GOR92SO', 'B00D23MC6W', 'B009V5EAB0', 'B00JHNSNSM', 'B00FNNFXAG', 'B003IEDM9Q', 'B008F0SMUC', 'B003AVNY6I', 'B002C3Y6WG', 'B003AVEU6G', 'B002GZGI4E', 'B003WFSLBA', 'B00CEUWY8K', 'B005C4Y4F6', 'B00HSC8O74', 'B00K18LKX2', 'B002GZPTRQ', 'B00CEUWUZC', 'B00JDR95V6', 'B00J92V2SO', 'B008UBQZKU', 'B004PEI45U', '0000032042', 'B00CRBFQAO', 'B00D2JTMS2', 'B004PYEE8G', 'B00D9C32NI', 'B00CEUWTFS', 'B008UD01L2', 'B00538F5OK', 'B00I3OX1II', 'B00IIK61WA', 'B00K18LJ6U', 'B00D2JSRFQ', '0000031909', 'B00FOLK51Y', 'B00CEV7ZWE', 'B00DJF9EUK', 'B00E1Q66BG', 'B00D0WDS9A', 'B00KOH3C3Q', 'B008X6CBS2', '0000032050', 'B00KZN6RVI', 'B00CEV8366', '0000031852'], 'bought_together': ['B002BZX8Z6', 'B008F0SU0Y']}",BubuBibi
0001382489,{'Books': 4751538},http://ecx.images-amazon.com/images/I/51mBWBUNljL.jpg,[['Books']],Huck Scarry on Wheels,,,,
0001001787,{'Books': 8822152},http://ecx.images-amazon.com/images/I/A1wv9mXUbcL.jpg,[['Books']],Sailing,,,,
0000174076,{'Books': 1190078},http://ecx.images-amazon.com/images/I/31%2BHg%2Bum5uL.jpg,[['Books']],Evaluating Research in Academic Journals - A Practical Guide to Realistic Evaluation (5th Fifth Edition) - By Fred Pyrczak,,53.55,"{'also_bought': ['0195335325', '1605477087', '0131757288', '1936523175', '159158700X', '1433805618', '1936523035', '1936523000', '141299098X', '080362235X', '0323067506', '1452226105', 'B008UBD6DO', '1936523124', '1936523027', '0890425558', '1593850204', '1884585884', '1567933769', '0131367390', '0137071302', '1452203407', '1412979595', '1118022025', '0558686435', '0205332927', '1412977983', '1585623857', '0078112656', '0205797253', '0495812412', '0132851024', '1412980445', '1111346550', '143380557X', '0387289860', '1412995302', '0618481109', '0323065848', '084235252X', 'B006W7OYCU', '1598849751', '1412954614', '0978718682', '0838910521', '0749459522', '1597526614', '0805816178', '0786433671', '1591586003', '1609186508', '1563249588', '155570672X'], 'buy_after_viewing': ['1936523027', '0195335325', '0131757288', '1936523000']}",
0001056107,{'Books': 12617688},http://ecx.images-amazon.com/images/I/51SC9FWR8RL.jpg,[['Books']],Farmer Giles of Ham: And Other Stories,'A fabulous tale of the days when giants and dragons walked the kingdom' Sunday Times,,"{'also_viewed': ['0345518845', '0345357116', '0618009361', '0547154119', '0375823735', '0345466454', '0618056998', '0345466462', '0345336062', '0618126996']}",
0000000116,{'Books': 10790794},http://ecx.images-amazon.com/images/I/51Rbg%2BCYkIL.jpg,[['Books']],Georgina Goodman Nelson Womens Size 8.5 Purple Regular Suede Platforms Shoes,,,"{'also_viewed': ['B005U9T66K', 'B00602O7PG', 'B00HFXLAZE', 'B00I89T5J2', 'B00B15OO3C', 'B008PPP7LO', 'B00ANI0LZI']}",
0000013714,{'Books': 64393},http://ecx.images-amazon.com/images/I/51M1p2doKXL.jpg,[['Books']],Heavenly Highway Hymns: Shaped-Note Hymnal,,8.09,"{'also_bought': ['0005080789', '0005476798', '0005476216', '0005064341', '0005235073', '1883206561', '0006180116', '0005064295', '0871482215', 'B005HWXXCI', '0006458718', '9990810397', 'B001U5LQG6', '0894770004', '0002877813', '0005448506', '0005064309', '0834193345', 'B007ZJE5OG'], 'bought_together': ['0005080789', '0005476798'], 'buy_after_viewing': ['0006180116', '0005080789', 'B005HWXXCI', '0871482215']}",
0001380877,{'Books': 7193309},,[['Books']],Best Christmas Book Ever,,,,
0001486632,{'Books': 10766316},http://ecx.images-amazon.com/images/I/61aFyTenvgL._SL500_.jpg,[['Books']],New England Christmas,,,,
0001484648,{'Books': 8563495},http://ecx.images-amazon.com/images/I/51SNaJTxgvL.jpg,[['Books']],All rapped up: An inside look at the rap/dance music scene : video study guide,,,,
0001057146,{'Books': 11957535},http://ecx.images-amazon.com/images/I/41SGKNED4QL.jpg,[['Books']],More Classic Connolly,,,,
0001360183,{'Books': 6169540},http://ecx.images-amazon.com/images/I/51J29R9ZAJL.jpg,[['Books']],Foxy Plays Hide and Seek,,,,
0000143588,{'Movies & TV': 309405},http://ecx.images-amazon.com/images/I/51-qpMfgseL._SY300_.jpg,"[['Movies & TV', 'Movies']]","Barefoot Contessa (with Ina Garten), Entertaining With Ina Vol. 2 (3 Pack): Brunch 'n' Lunch, Picnic Parties, Summer Entertaining","Barefoot Contessa Volume 2: On these three discs, ""Brunch N Lunch"", ""Picnic Parties"", and ""Summer Entertaining"", Ina shows you the ins and outs of casual yet elegant entertaining. Learn to prepare scrumptious dishes for all occasions, from birthday parties and picnics to beach parties and brunch gatherings at home. Recipes include Endive and Avocado Salad, Meringues with Cassis and Raspberries, Affogato, Caesar Salad with Pancetta, Pissaladiere, Lemon Cake, Marmalade Butter, Potato Basil Frittata, Cheddar Corn Chowder, and many more delicious offerings....210 minutes run time",9.15,"{'also_viewed': ['B002VJVD3Q', 'B006EIZPVG', 'B009UY3W8O', 'B009UYE8NM', 'B0062NAWJS', 'B002I5GNW4'], 'buy_after_viewing': ['B002VJVD3Q', 'B006EIZPVG', 'B0017DHKHA']}",
0001517791,{'Movies & TV': 557724},http://ecx.images-amazon.com/images/I/51T8Q9BG42L._SY300_.jpg,"[['Movies & TV', 'Movies']]",Praise Aerobics [VHS],Praise Aerobics - A low-intensity/high-intesity low impact aerobic workout.,,"{'also_viewed': ['B000EK77AM', 'B00I6MQJFE']}",
0001056530,{'Books': 12033348},http://ecx.images-amazon.com/images/I/51A4zWHY4QL.jpg,[['Books']],The Grass Is Always Greener and Other Stories,'Archer has a gift for plot that can only be described as genius' Daily Telegraph,11.18,"{'buy_after_viewing': ['B0046LUGJO', '0312937717']}",
000077135X,{'Books': 4987146},http://ecx.images-amazon.com/images/I/A1JR4vuuVuL.jpg,[['Books']],"Bloomberg Businessweek Magazine (April 1, 2013 - April 7, 2013) Samsung's Secret",,,,
0001006002,{'Books': 14110702},http://ecx.images-amazon.com/images/I/51ZGRV5J5QL.jpg,[['Books']],The Rescue Party,,,,
0001632108,{'Books': 7799584},http://ecx.images-amazon.com/images/I/41I51DIkA5L.jpg,[['Books']],Pixie Tales,,,,
0001436163,{'Books': 2912110},http://ecx.images-amazon.com/images/I/21WbLCEAWwL.jpg,[['Books']],Polished Communion Tray,,41.81,"{'buy_after_viewing': ['B004J0FKO8', '0805485554', '0784725292', '080548552X']}",
0001006657,{'Books': 12568876},http://ecx.images-amazon.com/images/I/510AQCZVBGL.jpg,[['Books']],I Want My Dinner,"PreS?A humorous look at manners that's sure to appeal to preschoolers. The book opens as the Little Princess screams, ""I want my dinner!"" The picture of her red-faced temper tantrum, complete with silverware flying through the air, shows more than the text reveals. Next, she demands her potty (while squeezing toothpaste all over the cat). Finally, she remembers to say the magic word when she requests her teddy bear. Then, on a walk, she encounters a big, red-nosed blue Beastie. He pitches a fit about wanting his dinner, and the Little Princess tells him to say please. The smiling, yellow-crowned child reminds him to say thank you, too. The simple text combined with exuberant, colorful watercolors show Ross at his best. Any child who has been reminded to be courteous will appreciate the cheerful, comical illustrations.?Janet M. Bair, Trumbull Library, CTCopyright 1996 Reed Business Information, Inc.--This text refers to an out of print or unavailable edition of this title.",7.99,"{'buy_after_viewing': ['1933605162', 'B00D9U1JJE']}",
0001527665,{'Movies & TV': 734524},http://ecx.images-amazon.com/images/I/51RTA77RZXL._SY300_.jpg,"[['Movies & TV', 'Movies']]",Peace Child [VHS],,9.98,,
0001713086,{'Books': 2113933},http://ecx.images-amazon.com/images/I/51FM1XYWQVL.jpg,[['Books']],Dr. Seuss ABC (Dr.Seuss Classic Collection) (Spanish Edition),,8.96,"{'also_bought': ['1880507013', '0394816269', '1880507730', '1930332432', '0394815424', '1933032413', '1880507056', '1930332831', '1930332351', '1933032251', '1933032073'], 'buy_after_viewing': ['1880507013', '1930332831', '1930332432', '0375823611']}",
